city,term,tweet
Los Angeles,bacon,Thee best breakfast sandwich ever!! 🙌🍳🍔 #eggs #bacon #zucchini @ Eat Noho http://t.co/Vb168CqspK
Los Angeles,bacon,Monday dec 1 Italian trio melt on grilled ciabatta grilled turkey ham bacon mozzarella marinara side and drink
Los Angeles,bacon,I'm starving and all I can think about it bacon
Los Angeles,bacon,@Ch4oTic_Gaming you guys think I can setup some give away.
Los Angeles,bacon,..You just give me a chance that's all I'm asking and I guarantee that I will make it my lifes mission to satisfy you in every way possible.
Los Angeles,bacon,...Look this may come as a shock to you but I don't have any idea what I'm doing with girls but I really want to learn.....
Los Angeles,bacon,"I mean yea your a super hot babe, but I actually like you for you......."
Los Angeles,bacon,@Zedd @MartinGarrix guyssss you're soooo near me!!! Can I join? I'll bring bacon. And pizza. And I'll beat u at Mario kart 👍😁
Los Angeles,bacon,Bacon Cheeseburger @bourbonsteakla #Glendale #JuiceCleanseTomorrow @ Bourbon Steak Los Angeles http://t.co/SyAQ2h8NJh
Los Angeles,bacon,Bacon thinks he's a tiger... #baconthecat #mycatrules #tigers @ Stix And Jones Studio http://t.co/JumOlOG7hn
Los Angeles,bacon,"@Matterless they have us an extra pizza at Grimaldi's. White w ricotta, bacon, and artichoke."
Los Angeles,bacon,Joe Bruin eats turkey bacon and eggs for Thanksgiving Day breakfast #CapitalOneJoeBruin
Los Angeles,bacon,Peanut butter pie on top of bacon rolled cinnamon rolls... because cronuts are so last year! #Bacon… http://t.co/R2i7W79CPO
Los Angeles,bacon,"chicken fried lobster, bacon wrapped dates, bacon wrapped shrimp, prosciutto wrapped… http://t.co/XooCMs3M45"
Los Angeles,bacon,Always enjoy a good #sunday #foodprep #bacon and #eggs #shopprepcook #eatpaleo #paleo #primal… http://t.co/dOkOuvJFpa
Los Angeles,bacon,Bacon avocado havarti cheese burgers in honor of uncle Louie's visit. Yummers!!! @ J &amp; C's Home Sweet… http://t.co/mLuAOI3HUm
Los Angeles,bacon,Looking like The Walking Dead after a day of football and eating bacon!🏈🐶 http://t.co/bLC9k80PC5
Los Angeles,bacon,@haydenbourne a bacon cheeseburger sounds like paradise
Los Angeles,bacon,"Salmon is one of the proofs that God exists and loves us. Others include (but are not limited to) bacon, scotch, and sex."
Los Angeles,bacon,Yooooooooooooooooooo just found a spot that has Coconut Bacon my nigga where they dry out coconut meat and treat it like bacon strips.
Los Angeles,bacon,Rain also calls for some Vanilla ice cream filled Honey Glazed Donuts with Bacon Bits! Mmmmm @ DK's… http://t.co/l1TbwHUaKr
Los Angeles,bacon,Petit Trois.  Bread soup with bacon. Each spoonful is like eating a bacon sandwich so basically my… http://t.co/d6tn6QClIy
Los Angeles,bacon,"I'm pretty sure killerkrawk is the best housemate EVER. Beer, bacon, &amp; now poke! Woot. #instafood… http://t.co/N0qB7kU7rx"
Los Angeles,bacon,sitting on the floor eating a plate of bacon with misty cause we've lost control of our lives
Los Angeles,bacon,Bacon wrapped shrimp 😛
Los Angeles,bacon,"Trying the ""Jump in the Fryer"" burger from Grill 'Em All in Alhambra. #Burgers #Bacon #Walffles @… http://t.co/pQD0TMxnf4"
Los Angeles,bacon,#Sunday #brunch brings out the #Jedi #focus in my #dogs. #dogsofinstagram #foodies #piglets #bacon… http://t.co/WKkCeavClc
Los Angeles,bacon,candied maple bacon pudding @ Twisted Sage Cafe http://t.co/waM9kMONO4
Los Angeles,bacon,"Ey, @TonyTombstone---we going to the hellhole they call the mall or you watching Kevin Bacon with Marco and me? hurryhurry"
Los Angeles,bacon,"@AbelChavezBuddy it's too crunchy!😩 the only type of ""bacon"" I can do if anything is turkey lol but I prefer not to👐"
Los Angeles,bacon,“@AbelChavezBuddy: I hate bacon”   Omg I thought I was the only one👏😩
Los Angeles,bacon,A little #gloomy outside. #Enjoy an #egg and #bacon #breakfast #foodporn #shopprepcook #eatclean… http://t.co/GgRuwRzqSq
Los Angeles,bacon,"I just want some hash browns, pancakes, bacon, and a cold glass of milk 😋"
Los Angeles,bacon,The fact that I can eat a whole pack of bacon to myself ...... 😳
Los Angeles,bacon,Calm down Jeff.. 😳 #SoHungry @thegriddlecafe @jo_kimberly #GriddleCafe #Waffle #Bacon @ The Griddle… http://t.co/FUfjrGKCIX
Los Angeles,bacon,#bacon is always on point. Never disappoints. #faithful
Los Angeles,bacon,"What should we call this? 
Cinnamon roll, bacon, egg, cheese, ham. 👍😋
#Food #FoodPorn #homemade #breakfast #NameIt http://t.co/q3NOdYabwI"
Los Angeles,bacon,What to do on a gloomy day...make #paleo blueberry coffee cake to go with bacon eggs and coffee! #thebestpartofwakingup
Los Angeles,bacon,#HEAVYBREATHING 😱😱😱 • Cookies N' Cream Oreo Bar • Honey Glazed with Bacon Bits • Strawberry Eclair… http://t.co/qgNKINs0SU
Los Angeles,bacon,“@ItsFoodPorn: Bacon burgers and cheese fries. http://t.co/UhPCleQEQA” no freaking way
Los Angeles,bacon,With bacon @ Silverlake Ramen http://t.co/VWXA3XWNYd
Los Angeles,bacon,My vegetarian Portebello Bacon Chili Cheeseburger (at @sagevegan) [pic] — https://t.co/84bTL0enol
Los Angeles,bacon,They had potato bacon pizza and lasagna stuffed pizza
Los Angeles,bacon,"Bacon wrapped meatloaf, mashed potatoes with a port wine sauce #wolfgangpuck #dinner #foodie #citywalk… http://t.co/mbjwG15aYR"
Los Angeles,bacon,Grilled kurabuta pork chop topped with a Fuji apple marmalade and sautéed brussel sprouts with bacon… http://t.co/ORm8C5S7Vo
Los Angeles,bacon,"My sister asked me, ' Do you want bacon? '
WHAT KIND OF QUESTION IS THAT!  OBVIOUSLY YES!"
Los Angeles,bacon,I'm so full that bacon burger was delicious
Los Angeles,bacon,#CapitalOneJoeBruin plans to eat hash browns and bacon for Thanksgiving!
Los Angeles,bacon,#CapitalOneJoeBruin plans to eat turkey bacon and sausage for Thanksgiving!
Los Angeles,bacon,@ayodreeww @uvitaxicana it's a small world
Los Angeles,bacon,"8 items. Bananas, cereal, milk, juice, bacon and egg nog. $33. And these employers don't pay living wages. Insane. http://t.co/fEV3lfhN3g"
Los Angeles,bacon,I'm cooking bacon shirtless... It's painful
Los Angeles,bacon,"bacon sorta, I got bacon, sorta! http://t.co/s58Csrs7mv"
Los Angeles,bacon,"White cheddar, jalapeño, bacon biscuits with apricot jam. @ Carthay Circle Restaurant http://t.co/WPRoS5HSSL"
Los Angeles,bacon,"“@MissXtreme_Kita: ""@ItsFoodPorn: Bacon Cheeseburgers http://t.co/r1V4ni9kcG"" LAWD!!!”cc logged arteries for days"
Los Angeles,bacon,@TommHaverord @BedBathBeyond Let's celebrate with a pizza: Canadian bacon and spicy sausage!
Los Angeles,bacon,I'll have the slut please with a side of bacon. True words. My breakfast order. @ Grand Central Market http://t.co/jjQ43zoJAs
Los Angeles,bacon,Bacon and brisket tacos at Hermosa Beach! I love @projecttaco @ Project Taco http://t.co/SRX9Xlipff
Los Angeles,bacon,Bacon donuts later 😛
Los Angeles,bacon,teaching taylor how to cook bacon lol
Los Angeles,bacon,"I've also landed in LAX, and I've got 50 minutes to get a hamburger before my next flight. #HamburgerDreaming #Bacon #BlueCheese #Beer"
Los Angeles,bacon,@DianaQuo it's a turkey bacon not ham :D
Los Angeles,bacon,Bacon from heaven http://t.co/BP96HcZzit
Los Angeles,bacon,God bless my brother for making me French toast and bacon &lt;3
Los Angeles,bacon,Breakfast on the beach. #breakfastsandwich #fruit #bacon #samo #santamonica #beach @ Back on the Beach… http://t.co/h6M56YwCCs
Los Angeles,tofu,#Dinner with the boyfriend in Koreatown! #yummy #Korean #food 😋🍴 @ BCD Tofu House http://t.co/znoeyQyNBV
Los Angeles,tofu,Agedashi tofu | a nice light option after a heafty Thanksgiving weekend! #meatlessmonday #vegetarian… http://t.co/pHLSIGHVE6
Los Angeles,tofu,@TripeUK I love tofu!
Los Angeles,tofu,"At a Korean-run Japanese grocery store surrounded by Japanese, Korean, and Spanish speakers. Getting Korean soon tofu soup. #DTLA"
Los Angeles,tofu,"#Oishi! Salmon egg, tofu, shiso &amp; fresh ginger. #delicious #sushi #norice @ Wa Sushi http://t.co/gMAFr8yOY9"
Los Angeles,tofu,The only place that delivers food is a tofu Thai restaurant. I need flesh.
Los Angeles,tofu,The feast before Disneyland! 😄 @ Young Dong Tofu http://t.co/NgCpYhTrDp
Los Angeles,tofu,Bought 2 of the @TraderJoesList tofu turkeys approx 10 😍meals with lotsa veges /here's the leftovers/gone http://t.co/V3zqkVNmAL
Los Angeles,tofu,"Dinnertime with JM =) (@ Lee's Tofu in Gardena, CA) https://t.co/jwyTWxoCaG"
Los Angeles,tofu,"Tofu, seafood hot pot #chinese #fish #vegetables #shrimp #krab #bamboo #pork @ Seafood Town Chinese… http://t.co/4ppVjgpFVH"
Los Angeles,tofu,"I didn't have the conventional family Thanksgiving. Mine was full of wine, tofu, vegetables and blow jobs...I mean, friendship. Lolololol"
Los Angeles,tofu,@SweetMeadowlark*~* that was suppose to be out of Tofu shook more like jello lol.
Los Angeles,tofu,"Collagen-sticky braised pork hock, mapo tofu, clam winter melon soup, Taiwanese beef noodle soup, et al #Thanksgiving http://t.co/lYGGOR80WB"
Los Angeles,tofu,#Turkeyday lunch done #kpop style 😜 #itslikeanotherperfectday #iloveLA 😘 @ Seoul House of Tofu http://t.co/c3Ts9jOA6l
Los Angeles,tofu,Gotta go buy me turkey....tofu turkey lol
Los Angeles,tofu,Can wait to eat my tofu Turkey!!!😛
Los Angeles,tofu,ok who bought ALL the extra firm tofu at @WholeFoods?! #mydayisruined
Los Angeles,tofu,"My friend invited me over for thanksgiving with a tofu turkey, I deleted his number."
Los Angeles,tofu,I made a spicy white bean chili with crumbled tofu in it for my work potluck but I'm pretty sure the tofu will scare my coworkers.
Los Angeles,tofu,With Jeffry at BCD Tofu House — https://t.co/xXXC4Sp0yg
Los Angeles,tofu,"Mapo tofu Rice for dinner? Simply but delicious!! 
Check out our whole new traditional Chinese food… http://t.co/XvAsZVv4oj"
Los Angeles,tofu,"""@HuffPostComedy: Seattle mayor pardons tofu turkeys http://t.co/LSSjSwzWsH""
@MarthaStewart :D"
Los Angeles,tofu,"""@HuffPostComedy: Seattle mayor pardons tofu turkeys http://t.co/LSSjSwzWsH""
@SarahKSilverman"
Los Angeles,tofu,I'm gonna need a whole bundle of parsley before my next meeting! @ BCD Tofu House Western http://t.co/lJrbKUh445
Los Angeles,tofu,Kbbq with these boys! #kbbq #galbi #food @ Woori-kalbi korean BBQ - tofu http://t.co/Tz3IKqOVpv
Los Angeles,tofu,"Feeling like getting cold again. Take vitamin C, eat soon tofu, hot shower, and NyQuil 😱😱😱😱"
Los Angeles,tofu,@deemoneyLA Tofu! Tempeh! Go to the Veggie Grill! You coming to the dark side? ;)
Los Angeles,tofu,Breakfast burritos for road tripping. Soyrizo potatoes and scrambled tofu! #vegan #roadtrip @ My… http://t.co/ZpPnVWOinn
Los Angeles,chicken and waffles,good for the soul. @ Roscoe House Of Chicken And Waffles http://t.co/8VNgOrqIGG
Los Angeles,chicken and waffles,Stay real @ Roscoes Chicken and Waffles http://t.co/BBC0dq205R
Los Angeles,chicken and waffles,"Day trip to California. 🌴
♫ Phantom Planet - California @ Roscoe's Chicken and Waffles http://t.co/W1CdlAcg48"
Los Angeles,chicken and waffles,#familytraditions @ Roscoe's Chicken and Waffles http://t.co/jWu7b3XCZA
Los Angeles,chicken and waffles,Victory Waffles!!! @ Roscoe's Chicken and Waffles http://t.co/llOHV86N4m
Los Angeles,chicken and waffles,#ChickenandWaffles 😊 @ Roscoe's Chicken and Waffles http://t.co/0yFk6qsYH8
Los Angeles,chicken and waffles,It's about to go down!!! #Roscoes #greedy #Inglewood @ Roscoes Chicken And Waffles Inglewood http://t.co/8cbgPAMyRx
Los Angeles,chicken and waffles,"It's about to go down (@ Roscoe's House of Chicken and Waffles - @roscoesofficial in Los Angeles, CA) https://t.co/KdzhnOmmES"
Los Angeles,chicken and waffles,Chicken and waffles with Orange Marmalade Butter. #bonathaneats #foodporn @ Brick+Mortar http://t.co/QON9reUlrn
Los Angeles,chicken and waffles,Just posted a photo @ Roscoes Chicken and Waffles http://t.co/rLl9m2hDId
Los Angeles,chicken and waffles,Bout to get me a piece or 3 🙌🙌👅👅👅👅💃💃💃💃 @ Roscoes Chicken And Waffles Inglewood http://t.co/VMUDilzf5b
Los Angeles,chicken and waffles,@ roscoe's chicken and waffles 🙆🐔
Los Angeles,chicken and waffles,"I'm at Roscoe's House of Chicken and Waffles - @roscoesofficial in Los Angeles, CA https://t.co/njvHHLHo9W"
Los Angeles,chicken and waffles,Just had Roscoes Chicken and Waffles for the first time and it was so good it's officially my crack now 😋😁
Los Angeles,chicken and waffles,We'll be here @ESPNZoneAnaheim cheering on #Auburn for #IronBowl2014. Their special today is Chicken and Waffles and it's AWESOME.
Los Angeles,chicken and waffles,Roscoes chicken and waffles with some chicks. http://t.co/AW8rGkOjBY
Los Angeles,chicken and waffles,Chicken and waffles #brunch #nofilter #noneneeded #awesome @___steve_o___ missing @Sooner2SoCal @ The… http://t.co/KSxSofbHax
Los Angeles,chicken and waffles,"🐓🍗🍯 Chicken &amp; Waffles at Roscoe's 😋
@denisses_isis 🍴👫🙈👍 @ Roscoes Chicken and Waffles http://t.co/KuzPCxUjUH"
Los Angeles,chicken and waffles,"People go to Roscoes for the hype, but I'm still a loyal customer. @ Roscoes Chicken And Waffles… http://t.co/NpU1lWsjcz"
Los Angeles,chicken and waffles,"Yea, boi!!!! (@ Roscoe's House of Chicken and Waffles - @roscoesofficial in Los Angeles, CA) https://t.co/fzw1KFcSQf"
Los Angeles,chicken and waffles,🇺🇸 @ Roscoe's Chicken and Waffles http://t.co/M4rwoL1zki
Los Angeles,chicken and waffles,"I'm at Roscoe's House of Chicken and Waffles - @roscoesofficial in Los Angeles, CA https://t.co/UuJQXDWVWT"
Los Angeles,chicken and waffles,Roscoe's for chicken and waffles (and cornbread). First time at the Anaheim location. http://t.co/NE6O7MoYEm
Los Angeles,chicken and waffles,#MouthWatering #Roscoes #InHeaven 🍗 @ Roscoe's Chicken and Waffles http://t.co/6igNhzLwGp
Los Angeles,chicken and waffles,"This is going to be awesome!! (@ Roscoe's House of Chicken and Waffles - @roscoesofficial in Los Angeles, CA) https://t.co/AZxlVaZp8y"
Los Angeles,chicken and waffles,Post Thanksgiving Roscoe's feast 🍗🍖#fullasfuck @ Roscoe's Chicken and Waffles http://t.co/UCDcFT71Al
Los Angeles,chicken and waffles,Chicken smothered with gravy and waffles #amazing @ Roscoe's Chicken and Waffles http://t.co/5AXI9kIfnY
Los Angeles,chicken and waffles,#ChickenAndWaffles #FullTank #OrderTheObama @ Roscoe's Chicken and Waffles http://t.co/bLOaG529Dd
Los Angeles,chicken and waffles,Pre thanksgiving grub😋 @ Roscoes Chicken and Waffles http://t.co/zi2oIwMJVL
Los Angeles,chicken and waffles,Partial. #thanksgiving2104 @ Roscoe's Chicken and Waffles http://t.co/QZa3d23tjB
Los Angeles,chicken and waffles,"Run Runyon, re-fuel at Roscoe's. #LA #Friendsgiving @ Roscoes Chicken and Waffles http://t.co/KLD8YIlnrJ"
Los Angeles,chicken and waffles,The most simple plate that taste so great. #roscoes #imhome @ Roscoe's Chicken and Waffles http://t.co/G1wwKR18WV
Los Angeles,chicken and waffles,“@OmeoMusic: Roscoe's chicken and waffles 😍 http://t.co/zENb9Ppx0L” IM GOING RN 😩🙌
Los Angeles,chicken and waffles,"When someone asks you to go for chicken and waffles, you don't ask questions. You go for chicken and waffles."
Los Angeles,chicken and waffles,"Lunch!! (@ Roscoe's House of Chicken and Waffles - @roscoesofficial in Los Angeles, CA) https://t.co/w2SapdSKZN"
Los Angeles,chicken and waffles,"I'm at Roscoe's House of Chicken and Waffles in Los Angeles, CA http://t.co/vjaZtz1jIQ"
Los Angeles,chicken and waffles,At last! #ThyKingdom @ Roscoe's Chicken and Waffles http://t.co/exutz7Ktjb
Los Angeles,chicken and waffles,It's about to go down! 🐔🍴#roscoes #chickennwaffles @ Roscoes Chicken And Waffles Inglewood http://t.co/ykm7s2KAdZ
Los Angeles,chicken and waffles,😘😘😘😘 @ Roscoe's Chicken and Waffles http://t.co/VsNI9sBDR9
Los Angeles,chicken and waffles,Dinner with my weird child LOL @ Roscoe's Chicken and Waffles http://t.co/m4v0ARV1HW
Los Angeles,chicken and waffles,"I'm at Roscoe's House of Chicken and Waffles - @roscoesofficial in Los Angeles, CA https://t.co/Yd0fR8F9V7"
Los Angeles,chicken and waffles,@matthewwwillcox it's called Roscoe's House of Chicken and Waffles. We'll be there in about 10 minutes - join whenever you can
Los Angeles,chicken and waffles,"Chicken &amp; Waffles #lunch #Monday (@ Roscoe's House of Chicken and Waffles - @roscoesofficial in Los Angeles, CA) https://t.co/eJoCvWFHc3"
Los Angeles,chicken and waffles,YUSSS🍗 #roscoes#chickenandwaffles#dank#foodporn#coes#firsttime#fatties @ Roscoe's Chicken and Waffles http://t.co/0Z6W51AUjN
Los Angeles,chicken and waffles,It's going down @ Roscoe House Of Chicken And Waffles http://t.co/wBKCkzmkAr
Los Angeles,tacos,This is the second time I eat out alone. Ever. These barbacoa tacos though! http://t.co/IUVclfJI0G
Los Angeles,tacos,Think ima just get some tacos
Los Angeles,tacos,"Fish tacos, happy hour draft &amp; Monday night football @barneysbeanery I am loving @santamonicacity"
Los Angeles,tacos,@CHARGERCHICK310 yea to tacos!
Los Angeles,tacos,"Today we harvested rainbow chard and baby kale to prepare a menu of vegetarian tacos, guacamole &amp;… http://t.co/IEVe6McJOb"
